timestamp,entry_id,temperature,rh,awake_time
2023-10-20T15:00:03Z,10515,12,79,51.0
2023-10-20T15:59:33Z,10527,12,79,55.0
2023-10-20T16:59:05Z,10539,12,79,47.0
2023-10-20T22:57:25Z,10611,11,79,76.0
2023-10-21T04:55:49Z,10683,11,80,7.0
2023-10-21T10:54:09Z,10755,10,81,13.0
2023-10-21T11:53:42Z,10767,11,81,7.0
2023-10-21T17:52:03Z,10839,11,80,76.0
2023-10-21T23:50:29Z,10911,13,76,8.0
2023-10-22T05:48:58Z,10983,16,72,9.0
2023-10-22T17:45:53Z,11055,16,71,27.0
2023-10-22T23:44:16Z,11127,13,73,7.0
2023-10-23T05:42:32Z,11199,12,75,14.0
2023-10-23T06:42:01Z,11211,11,76,7.0
2023-10-23T07:41:35Z,11223,11,76,43.0
2023-10-23T13:39:55Z,11295,12,76,77.0
2023-10-23T14:39:24Z,11307,12,75,7.0
2023-10-23T15:38:53Z,11319,12,75,43.0
2023-10-23T16:38:23Z,11331,12,75,43.0
2023-10-23T17:37:53Z,11343,12,75,47.0
2023-10-23T23:36:14Z,11415,12,77,51.0
2023-10-24T05:34:33Z,11487,11,78,7.0
2023-10-24T06:34:03Z,11499,11,78,7.0
2023-10-24T07:33:31Z,11511,11,78,55.0
2023-10-24T08:33:00Z,11523,11,79,43.0
2023-10-24T09:32:35Z,11535,11,79,44.0
2023-10-24T15:30:56Z,11607,11,78,85.0
2023-10-24T16:30:25Z,11619,11,78,8.0
2023-10-24T17:29:55Z,11631,11,78,51.0
2023-10-24T23:28:15Z,11703,11,80,51.0
2023-10-25T05:26:34Z,11775,10,80,8.0
2023-10-25T06:26:03Z,11787,10,80,7.0
2023-10-25T07:25:36Z,11799,10,80,43.0
2023-10-25T13:23:56Z,11871,11,80,76.0
2023-10-25T14:23:28Z,11883,11,80,8.0
2023-10-25T20:21:47Z,11955,11,80,76.0
2023-10-26T02:20:11Z,12027,11,81,7.0
2023-10-26T08:18:35Z,12099,13,78,7.0
2023-10-26T09:18:03Z,12111,14,77,8.0
2023-10-26T10:17:37Z,12123,14,76,43.0
2023-10-26T16:15:58Z,12195,16,74,85.0
2023-10-26T17:15:27Z,12207,16,74,8.0
2023-10-26T23:13:53Z,12279,15,75,38.0
2023-10-27T05:12:12Z,12351,14,77,8.0
2023-10-27T11:10:33Z,12423,13,79,7.0
2023-10-27T12:10:02Z,12435,13,79,7.0
2023-10-27T13:09:32Z,12447,13,79,51.0
2023-10-27T14:09:00Z,12459,13,79,55.0
2023-10-27T15:08:29Z,12471,13,80,43.0
2023-10-27T16:07:56Z,12483,13,80,51.0
2023-10-27T17:07:26Z,12495,13,80,43.0
2023-10-27T18:06:55Z,12507,13,80,43.0
2023-10-28T00:05:17Z,12579,12,80,47.0
2023-10-28T06:03:38Z,12651,12,81,9.0
2023-10-28T12:01:58Z,12723,12,81,13.0
2023-10-28T13:01:27Z,12735,12,81,8.0
2023-10-28T14:00:56Z,12747,12,81,43.0
2023-10-28T15:00:27Z,12759,13,81,43.0
2023-10-28T16:00:00Z,12771,13,81,51.0
2023-10-28T21:58:23Z,12843,13,80,76.0
2023-10-29T03:56:47Z,12915,16,76,7.0
2023-10-29T09:55:16Z,12987,17,76,7.0
2023-10-29T15:53:33Z,13059,17,77,13.0
2023-10-29T16:53:08Z,13071,17,77,4.0
2023-10-29T22:51:26Z,13143,15,78,76.0
2023-10-30T04:49:46Z,13215,14,79,8.0
2023-10-30T10:48:06Z,13287,13,79,9.0
2023-10-30T11:47:34Z,13299,13,79,7.0
2023-10-30T12:47:07Z,13311,13,79,43.0
2023-10-30T18:45:27Z,13383,12,79,76.0
2023-10-31T00:43:48Z,13455,12,79,7.0
2023-10-31T06:42:08Z,13527,11,79,8.0
2023-10-31T07:41:36Z,13539,11,80,8.0
2023-10-31T08:41:04Z,13551,11,79,43.0
2023-10-31T09:40:32Z,13563,11,79,43.0
2023-10-31T10:40:05Z,13575,11,79,43.0
2023-10-31T16:38:26Z,13647,12,76,77.0
2023-10-31T17:37:55Z,13659,12,76,7.0
2023-10-31T18:37:24Z,13671,12,76,51.0
2023-11-01T00:35:45Z,13743,11,78,43.0
2023-11-01T06:34:07Z,13815,10,78,7.0
2023-11-01T07:33:36Z,13827,10,79,8.0
2023-11-01T08:33:11Z,13839,10,79,43.0
2023-11-01T14:31:32Z,13911,11,78,88.0
2023-11-01T15:31:00Z,13923,11,78,7.0
2023-11-01T16:30:30Z,13935,11,79,43.0
2023-11-01T17:29:58Z,13947,11,79,51.0
2023-11-01T18:29:27Z,13959,11,79,47.0
2023-11-02T00:27:49Z,14031,10,79,43.0
2023-11-02T06:26:10Z,14103,9,80,8.0
2023-11-02T07:25:39Z,14115,10,80,9.0
2023-11-02T08:25:13Z,14127,11,80,51.0
2023-11-02T14:23:36Z,14199,15,78,77.0
2023-11-02T15:23:05Z,14211,15,77,8.0
2023-11-02T16:22:35Z,14223,15,77,47.0
2023-11-02T17:22:04Z,14235,15,77,47.0
2023-11-02T18:21:35Z,14247,16,76,47.0
2023-11-03T00:19:56Z,14319,15,75,55.0
2023-11-03T06:18:16Z,14391,13,76,7.0
2023-11-03T07:17:48Z,14403,13,76,9.0
2023-11-03T13:16:07Z,14475,13,76,85.0
2023-11-03T14:15:36Z,14487,13,76,7.0
2023-11-03T15:15:05Z,14499,13,76,43.0
2023-11-03T16:14:34Z,14511,13,76,47.0
2023-11-03T17:14:03Z,14523,13,77,47.0
2023-11-03T18:13:31Z,14535,13,77,43.0
2023-11-04T00:11:53Z,14607,12,78,43.0
2023-11-04T06:10:12Z,14679,11,78,7.0
2023-11-04T07:09:39Z,14691,11,79,7.0
2023-11-04T08:09:09Z,14703,11,79,43.0
2023-11-04T09:08:38Z,14715,11,79,43.0
2023-11-04T16:06:46Z,14787,12,79,175.0
2023-11-04T22:05:06Z,14859,11,81,13.0
2023-11-05T04:03:30Z,14931,15,77,8.0
2023-11-05T10:01:56Z,15003,16,73,7.0
2023-11-05T11:01:26Z,15015,17,72,9.0
2023-11-05T12:00:59Z,15027,17,73,52.0
2023-11-05T17:59:17Z,15099,15,72,80.0
2023-11-06T05:56:30Z,15171,12,76,66.0
2023-11-06T11:54:50Z,15243,12,77,8.0
2023-11-06T12:54:19Z,15255,12,77,8.0
2023-11-06T13:53:51Z,15267,13,76,52.0
2023-11-06T19:52:13Z,15339,12,77,77.0
2023-11-07T01:50:32Z,15411,12,78,9.0
2023-11-07T07:48:56Z,15483,11,78,8.0
2023-11-07T13:47:17Z,15555,12,78,14.0
2023-11-07T14:46:46Z,15567,12,78,7.0
2023-11-07T15:46:15Z,15579,12,78,47.0
2023-11-07T16:45:44Z,15591,12,78,43.0
2023-11-07T17:45:12Z,15603,12,78,47.0
2023-11-07T18:44:42Z,15615,12,78,47.0
2023-11-08T00:43:01Z,15687,11,79,47.0
2023-11-08T06:41:23Z,15759,10,79,7.0
2023-11-08T07:40:55Z,15771,10,80,9.0
2023-11-08T13:39:17Z,15843,11,79,80.0
2023-11-08T14:38:47Z,15855,11,79,8.0
2023-11-08T15:38:21Z,15867,11,79,55.0
2023-11-08T21:36:42Z,15939,11,78,85.0
2023-11-09T03:35:02Z,16011,10,79,8.0
2023-11-09T09:33:25Z,16083,12,77,7.0
2023-11-09T10:32:58Z,16095,13,77,9.0
2023-11-09T16:31:20Z,16167,16,72,80.0
2023-11-09T17:30:50Z,16179,16,72,7.0
2023-11-09T18:30:23Z,16191,16,72,51.0
2023-11-10T00:28:48Z,16263,15,70,80.0
2023-11-10T06:27:08Z,16335,12,72,13.0
2023-11-10T12:25:28Z,16407,11,74,13.0
2023-11-10T18:23:48Z,16479,12,74,10.0
2023-11-11T00:22:22Z,16551,10,74,7.0
