timestamp,temperature,rh,original-timestamp,location
2022-12-25T18:22:00Z,14,56,25/12/2022 18:22,
2022-12-25T18:27:00Z,14,56,25/12/2022 18:27,
2022-12-25T18:32:00Z,14,56,25/12/2022 18:32,
2022-12-25T18:37:00Z,14,56,25/12/2022 18:37,
2022-12-25T18:42:00Z,14,56,25/12/2022 18:42,
2022-12-25T18:47:00Z,14,56,25/12/2022 18:47,
2022-12-25T18:52:00Z,14,56,25/12/2022 18:52,
2022-12-25T18:57:00Z,14,56,25/12/2022 18:57,
2022-12-25T19:02:00Z,14,56,25/12/2022 19:02,
2022-12-25T19:07:00Z,14,56,25/12/2022 19:07,
2022-12-25T19:12:00Z,14,57,25/12/2022 19:12,
2022-12-25T19:17:00Z,14,57,25/12/2022 19:17,
2022-12-25T19:22:00Z,14,57,25/12/2022 19:22,
2022-12-25T19:27:00Z,14,57,25/12/2022 19:27,
2022-12-25T19:32:00Z,14,57,25/12/2022 19:32,
2022-12-25T19:37:00Z,14,57,25/12/2022 19:37,
2022-12-25T19:42:00Z,14,57,25/12/2022 19:42,
2022-12-25T19:47:00Z,14,57,25/12/2022 19:47,
2022-12-25T19:52:00Z,14,57,25/12/2022 19:52,
2022-12-25T19:57:00Z,14,57,25/12/2022 19:57,
2022-12-25T20:02:00Z,14,57,25/12/2022 20:02,
2022-12-25T20:07:00Z,13,57,25/12/2022 20:07,
2022-12-25T20:12:00Z,13,57,25/12/2022 20:12,
2022-12-25T20:17:00Z,13,57,25/12/2022 20:17,
2022-12-25T20:22:00Z,13,57,25/12/2022 20:22,
2022-12-25T20:27:00Z,13,57,25/12/2022 20:27,
2022-12-25T20:32:00Z,13,57,25/12/2022 20:32,
2022-12-25T20:37:00Z,13,57,25/12/2022 20:37,
2022-12-25T20:42:00Z,13,57,25/12/2022 20:42,
2022-12-25T20:47:00Z,13,57,25/12/2022 20:47,
2022-12-25T20:52:00Z,13,56,25/12/2022 20:52,
2022-12-25T20:57:00Z,13,56,25/12/2022 20:57,
2022-12-25T21:02:00Z,13,56,25/12/2022 21:02,
2022-12-25T21:07:00Z,13,56,25/12/2022 21:07,
2022-12-25T21:12:00Z,13,56,25/12/2022 21:12,
2022-12-25T21:17:00Z,13,56,25/12/2022 21:17,
2022-12-25T21:22:00Z,13,56,25/12/2022 21:22,
2022-12-25T21:27:00Z,13,56,25/12/2022 21:27,
2022-12-25T21:32:00Z,13,56,25/12/2022 21:32,
2022-12-25T21:37:00Z,13,56,25/12/2022 21:37,
2022-12-25T21:42:00Z,13,56,25/12/2022 21:42,
2022-12-25T21:47:00Z,13,56,25/12/2022 21:47,
2022-12-25T21:52:00Z,13,56,25/12/2022 21:52,
2022-12-25T21:57:00Z,13,56,25/12/2022 21:57,
2022-12-25T22:02:00Z,13,56,25/12/2022 22:02,
2022-12-25T22:07:00Z,13,56,25/12/2022 22:07,
2022-12-25T22:12:00Z,13,56,25/12/2022 22:12,
2022-12-25T22:17:00Z,13,56,25/12/2022 22:17,
2022-12-25T22:22:00Z,13,56,25/12/2022 22:22,
2022-12-25T22:27:00Z,13,56,25/12/2022 22:27,
2022-12-25T22:32:00Z,13,56,25/12/2022 22:32,
2022-12-25T22:37:00Z,13,56,25/12/2022 22:37,
2022-12-25T22:42:00Z,13,56,25/12/2022 22:42,
2022-12-25T22:47:00Z,13,56,25/12/2022 22:47,
2022-12-25T22:52:00Z,13,56,25/12/2022 22:52,
2022-12-25T22:57:00Z,13,56,25/12/2022 22:57,
2022-12-25T23:02:00Z,13,56,25/12/2022 23:02,
2022-12-25T23:07:00Z,13,56,25/12/2022 23:07,
2022-12-25T23:12:00Z,13,56,25/12/2022 23:12,
2022-12-25T23:17:00Z,13,56,25/12/2022 23:17,
2022-12-25T23:22:00Z,13,56,25/12/2022 23:22,
2022-12-25T23:27:00Z,13,56,25/12/2022 23:27,
2022-12-25T23:32:00Z,13,56,25/12/2022 23:32,
2022-12-25T23:37:00Z,12,56,25/12/2022 23:37,
2022-12-25T23:42:00Z,12,56,25/12/2022 23:42,
2022-12-25T23:47:00Z,12,56,25/12/2022 23:47,
